zat_ori;zat_des;distance_m;duration_s;error_api
134;95;3859;628;
134;97;5727;874;
134;127;4216;696;
134;131;2385;338;
134;134;0;0;
134;135;4378;631;
134;136;5140;732;
134;138;4729;787;
134;141;4988;753;
134;143;6249;865;
134;146;5269;806;
134;149;9377;1186;
134;155;8657;1360;
134;167;6238;1051;
134;172;5304;823;
134;178;4124;614;
134;179;3500;547;
134;181;3020;435;
134;194;10959;1574;
134;199;5093;873;
134;220;7330;953;
134;241;7705;1052;
134;242;8298;1208;
134;255;9028;1363;
134;258;8716;1141;
134;272;11091;1767;
134;275;9896;1581;
134;289;11499;1394;
134;290;8659;1134;
134;294;10162;1425;
134;304;10594;1186;
134;307;9700;1225;
134;322;7395;971;
134;328;11676;1447;
134;330;10999;1287;
134;342;12086;1646;
134;345;11919;1603;
134;350;15205;1651;
134;352;14248;1580;
134;359;13676;1545;
134;363;13159;1512;
134;364;12671;1529;
134;385;10608;1260;
134;419;12025;1384;
134;450;17110;2259;
134;456;15629;1866;
134;458;16099;1999;
134;459;18921;2204;
134;543;17644;2245;
134;615;17801;2271;
134;669;21231;2705;
134;702;25121;3288;
134;737;23854;2687;
134;753;26772;3095;
134;767;24074;3273;
134;836;5775;771;
134;838;4868;693;
134;842;5177;745;
134;849;6613;1074;
134;852;5734;852;
134;907;26833;2673;
134;954;10192;1258;
134;992;14658;1631;
134;995;11757;1382;
134;997;9941;1332;
134;1014;13377;1506;
134;1028;6676;967;
134;1043;18146;2147;
134;1069;11120;1760;
134;1150;25568;3216;
135;27;10634;1566;
135;36;10240;1571;
135;41;8034;1163;
135;42;7236;1203;
135;46;6976;1039;
135;71;6523;1107;
135;92;4199;773;
135;131;2878;521;
135;134;631;188;
135;135;0;0;
135;136;1101;274;
135;137;2289;427;
135;138;2179;526;
135;139;3112;549;
135;141;2631;575;
135;145;4348;832;
135;147;5491;1126;
135;155;6777;1298;
135;168;4804;960;
135;172;1807;477;
135;178;1364;299;
135;182;4408;856;
135;186;5566;1002;
135;217;4905;808;
135;220;6380;989;
135;255;7753;1337;
135;258;5272;1158;
135;263;7008;1363;
135;271;12906;1932;
135;286;8700;1342;
135;289;9034;1347;
135;298;7775;1065;
135;299;6968;1083;
135;300;6640;1099;
135;309;13491;1800;
135;322;8026;1159;
135;355;12454;1687;
135;405;16709;2234;
135;530;17597;2485;
135;620;17738;2306;
135;621;19285;2670;
135;703;24417;3179;
135;759;30290;3545;
135;794;27930;2420;
135;795;30061;3928;
135;836;6303;901;
135;837;5652;875;
135;838;5395;822;
135;849;3635;850;
135;906;16175;2360;
135;908;35591;4082;
135;913;38966;3221;
135;953;10768;1428;
135;990;12649;1522;
135;995;12387;1570;
135;996;8614;1259;
135;997;10277;1370;
136;25;10452;1263;
136;36;10519;1578;
136;52;9551;1365;
136;58;12355;1909;
136;59;10969;1619;
136;65;9325;1284;
136;71;6745;1073;
136;92;4085;739;
136;94;4819;730;
136;95;3768;697;
136;104;7330;1077;
136;117;12250;1932;
136;131;3205;565;
136;134;1434;330;
136;135;1145;256;
136;136;0;0;
136;137;2032;324;
136;138;2400;492;
136;141;2853;541;
136;145;4446;844;
136;155;6998;1264;
136;156;7295;1320;
136;161;13134;2436;
136;167;2957;720;
136;172;1505;370;
136;176;3287;568;
136;177;1636;335;
136;178;1690;343;
136;179;3253;644;
136;180;4472;758;
136;190;8174;1488;
136;198;7890;1420;
136;207;4975;793;
136;232;5165;824;
136;255;7431;1291;
136;261;5546;1190;
136;271;12584;1886;
136;288;10032;1298;
136;298;7453;1019;
136;324;11469;1515;
136;335;9727;1285;
136;348;12826;1796;
136;355;12132;1641;
136;363;12154;1503;
136;376;13718;1871;
136;386;12869;1711;
136;389;12207;1610;
136;396;14078;1784;
136;406;17283;2307;
136;413;15773;2178;
136;422;14589;1891;
136;453;13537;1945;
136;472;16313;2334;
136;512;16808;2163;
136;529;16865;2408;
136;543;19078;2575;
136;551;18001;2651;
136;553;18531;2761;
136;560;19644;2862;
136;572;18152;2470;
136;620;18541;2447;
136;638;19427;2766;
136;653;21594;3307;
136;665;21967;2920;
136;751;29429;3603;
136;767;25508;3603;
136;768;21893;3204;
136;771;26582;3704;
136;776;24901;3397;
136;780;25606;3529;
136;841;3526;636;
136;849;3333;743;
136;932;26489;3534;
136;952;10374;1322;
136;995;13190;1711;
136;997;9955;1324;
136;1017;19590;2159;
136;1034;14937;1963;
136;1070;17097;2415;
136;1152;26944;3943;
136;1715;29414;3429;
136;1845;60074;5715;
137;9;11168;1478;
137;23;11378;1400;
137;24;10854;1216;
137;41;7998;1070;
137;53;8757;1133;
137;87;6555;1180;
137;95;3452;598;
137;96;3964;719;
137;117;11934;1832;
137;135;2269;444;
137;136;1717;331;
137;142;1311;329;
137;159;10338;1886;
137;167;1972;514;
137;172;1038;286;
137;185;6453;1010;
137;241;4184;735;
137;242;4777;891;
137;276;9595;1655;
137;339;8378;1107;
137;405;17915;2354;
137;410;15245;1969;
137;629;20996;2666;
137;934;27015;2527;
138;14;13051;1656;
138;27;10354;1349;
138;51;7824;991;
138;53;8298;1052;
138;72;7895;1110;
138;79;8637;1221;
138;82;7771;1218;
138;87;4829;1112;
138;88;4489;637;
138;89;5155;921;
138;94;4044;549;
138;95;2993;517;
138;106;6949;1052;
138;120;7993;1292;
138;134;2056;385;
138;135;2966;569;
138;136;2497;487;
138;138;0;0;
138;139;2224;334;
138;141;1198;274;
138;142;853;226;
138;143;1424;329;
138;146;2875;584;
138;150;3557;716;
138;152;4415;813;
138;153;6339;968;
138;165;3675;685;
138;167;2095;479;
138;168;3640;612;
138;171;2041;478;
138;172;1575;344;
138;173;4298;662;
138;178;3456;571;
138;218;5567;845;
138;220;6381;882;
138;240;5403;1019;
138;241;4307;700;
138;247;5006;898;
138;256;5106;894;
138;259;4022;848;
138;275;6949;1398;
138;277;11565;1663;
138;284;11039;1912;
138;294;8714;1353;
138;299;7503;1143;
138;304;13048;1535;
138;319;9737;1444;
138;323;12452;1562;
138;330;10360;1414;
138;333;9956;1289;
138;336;9162;1162;
138;344;10490;1423;
138;359;11384;1450;
138;368;12877;1595;
138;374;14556;1838;
138;413;16396;2234;
138;457;14650;1976;
138;477;13902;1915;
138;531;17949;2459;
138;664;22009;2848;
138;669;23287;3090;
138;670;22113;2909;
138;681;22937;3321;
138;755;30084;3709;
138;776;25523;3453;
138;781;29066;3864;
138;782;26282;3428;
138;791;31548;3869;
138;850;3658;737;
138;907;25654;2509;
138;912;38671;2850;
138;913;38413;3007;
138;926;17360;2567;
138;979;18699;2668;
138;981;18329;2495;
138;982;16572;2302;
138;1048;8834;1388;
138;1147;17330;2434;
138;1152;27566;3999;
138;1509;24590;2893;
138;1612;22014;2646;
139;25;9315;994;
139;27;9992;1260;
139;28;7622;1013;
139;47;6625;991;
139;49;8055;1128;
139;53;7935;963;
139;54;9977;1240;
139;56;9905;1379;
139;75;6708;982;
139;88;4127;548;
139;92;2067;409;
139;93;2980;560;
139;94;2800;400;
139;95;1749;367;
139;96;2261;488;
139;97;4516;680;
139;114;9088;1372;
139;133;1091;295;
139;135;2888;533;
139;138;4025;584;
139;139;0;0;
139;143;4707;613;
139;167;5827;822;
139;172;3037;591;
139;177;3379;611;
139;217;6611;1093;
139;253;10132;1599;
139;262;8085;1033;
139;263;9130;1210;
139;298;9481;1350;
139;331;11009;1510;
139;354;16138;1888;
139;384;16784;2009;
139;402;17646;2083;
139;405;20529;2527;
139;413;18791;2330;
139;419;16476;1866;
139;435;17020;1950;
139;531;20344;2555;
139;626;24121;2877;
139;664;24404;2944;
139;667;25981;3247;
139;670;24508;3005;
139;692;26632;3790;
139;725;26526;3279;
139;767;28525;3754;
139;768;24911;3356;
139;836;4564;577;
139;852;4192;600;
139;853;2854;425;
139;951;17048;2084;
139;963;23090;2762;
139;976;22403;2934;
139;977;21831;2919;
139;995;16208;1863;
139;1035;17507;2070;
139;1048;11014;1486;
139;1152;29961;4095;
140;7;9290;1009;
140;26;6964;763;
140;36;10837;1661;
140;47;7146;1012;
140;50;6331;826;
140;52;6786;970;
140;54;8348;1115;
140;60;7573;1014;
140;62;5262;769;
140;70;4573;685;
140;75;5080;857;
140;88;2499;423;
140;89;3550;646;
140;91;3221;668;
140;95;4085;780;
140;96;4608;764;
140;113;11255;1796;
140;120;8603;1514;
140;140;0;0;
140;141;1023;311;
140;145;2461;503;
140;147;4115;735;
140;149;5946;809;
140;155;5487;983;
140;156;5186;1025;
140;167;3378;614;
140;168;4474;622;
140;210;7247;1262;
140;217;6834;950;
140;220;7220;942;
140;228;7542;1251;
140;230;6598;1049;
140;245;6047;992;
140;253;7681;1414;
140;255;7478;1278;
140;257;5078;771;
140;269;11347;1838;
140;270;12866;1936;
140;300;8890;1515;
140;302;10905;1635;
140;304;13475;1790;
140;328;12206;1667;
140;359;12223;1510;
140;363;13033;1512;
140;366;12061;1476;
140;374;15395;1898;
140;477;14742;1975;
140;497;19091;2677;
140;500;18024;2384;
140;535;19065;2935;
140;592;18806;2526;
140;604;20695;2941;
140;616;18240;2374;
140;620;19988;2722;
140;699;22981;3322;
140;768;24502;3388;
140;770;26284;3703;
140;776;27509;3580;
140;795;21612;3763;
140;802;49201;5217;
140;849;3569;596;
140;853;665;184;
140;935;22635;2126;
140;956;10027;1147;
140;981;19169;2554;
140;1001;33358;4184;
140;1034;16384;2238;
140;1038;11191;1430;
140;1931;40580;3164;
140;1950;61127;7028;
141;7;9626;1080;
141;20;9948;1308;
141;25;8023;940;
141;27;8700;1206;
141;46;7324;1052;
141;58;9926;1586;
141;59;8540;1296;
141;75;5416;928;
141;76;5474;913;
141;87;3625;879;
141;88;2835;494;
141;89;3886;717;
141;95;3474;636;
141;134;2270;460;
141;135;3180;644;
141;136;3481;674;
141;138;1107;218;
141;140;1504;352;
141;141;0;0;
141;142;1215;338;
141;143;1533;273;
141;145;2020;351;
141;146;1672;352;
141;152;5988;669;
141;153;4685;825;
141;155;4449;817;
141;163;4714;633;
141;165;4128;507;
141;167;2653;482;
141;175;4874;846;
141;176;5009;840;
141;230;5872;917;
141;256;5215;772;
141;258;4560;632;
141;271;11749;1754;
141;275;7058;1276;
141;276;8531;1541;
141;280;9169;1305;
141;281;8643;1219;
141;289;10076;1268;
141;304;12864;1646;
141;327;9453;1357;
141;328;11481;1535;
141;336;9276;1090;
141;344;10604;1351;
141;363;12308;1380;
141;370;12945;1569;
141;413;16610;2309;
141;454;12699;1612;
141;459;16742;2037;
141;461;15529;2004;
141;474;16159;1945;
141;476;16088;1858;
141;505;14981;1876;
141;529;17702;2539;
141;530;19236;2757;
141;794;25723;2062;
141;847;5681;934;
141;849;2843;463;
141;852;2085;474;
141;939;28871;3545;
141;958;17372;1873;
141;960;16144;1754;
141;981;18443;2422;
141;997;11249;1435;
141;1017;17161;1836;
141;1025;5703;875;
141;1061;19527;2048;
141;1072;15185;2440;
141;1143;9298;1314;
141;1519;26541;3299;
141;1853;24249;2388;
142;55;11611;1411;
142;137;2345;482;
142;138;1139;316;
142;141;1186;311;
142;146;2668;609;
142;160;11157;1973;
142;167;1515;390;
142;192;10370;1773;
142;245;4630;853;
142;259;3442;759;
142;298;8628;1275;
142;299;7821;1294;
142;303;10105;1414;
142;405;19013;2660;
142;669;21890;3135;
142;1147;18208;2663;
143;7;11521;1165;
143;23;11160;1262;
143;25;9918;1025;
143;30;9571;1460;
143;36;11389;1734;
143;39;10427;1498;
143;52;9021;1055;
143;56;10512;1378;
143;57;12043;1533;
143;93;5654;994;
143;101;7252;1255;
143;109;10174;1503;
143;123;7679;1266;
143;134;3442;714;
143;138;1432;363;
143;139;3868;670;
143;141;1324;309;
143;159;9480;1633;
143;167;1558;336;
143;168;2658;394;
143;171;2101;529;
143;172;1977;470;
143;186;7956;1391;
143;192;10665;1810;
143;198;9359;1715;
143;200;7996;1479;
143;201;8886;1568;
143;229;5347;908;
143;231;4451;742;
143;241;3326;482;
143;264;5088;1029;
143;275;5968;1180;
143;295;7624;974;
143;298;9638;1154;
143;300;7741;1371;
143;301;8674;1363;
143;322;9014;1482;
143;355;11191;1373;
143;386;14414;1771;
143;410;17516;2174;
143;499;16273;2136;
143;501;14902;2041;
143;510;15107;1933;
143;531;20000;2586;
143;560;21440;3184;
143;618;16993;2236;
143;620;19804;2542;
143;727;21882;2990;
143;755;28289;3664;
143;761;30836;3870;
143;779;25684;3229;
143;785;28685;3591;
143;913;38654;2949;
143;926;21066;2787;
143;953;13366;1891;
143;996;11301;1717;
143;1028;8353;1259;
143;1034;16732;2285;
143;1043;17207;1926;
143;1150;25830;3556;
143;1159;22537;2803;
143;1508;24760;3109;
143;1855;24965;2286;
144;7;10013;965;
144;10;9259;954;
144;20;10339;1121;
144;27;9091;1018;
144;58;11089;1415;
144;89;4275;700;
144;94;6134;905;
144;120;9042;1467;
144;129;7268;1141;
144;131;5705;896;
144;147;3123;675;
144;159;9823;1558;
144;167;1855;364;
144;168;2956;422;
144;207;6473;1075;
144;241;3623;510;
144;244;6167;1054;
144;245;4529;791;
144;259;2237;445;
144;269;9329;1448;
144;286;7571;1071;
144;310;18448;2403;
144;317;14077;1821;
144;364;11022;1280;
144;390;14867;2035;
144;398;18035;2452;
144;422;17821;2143;
144;450;15461;2010;
144;501;15200;2068;
144;540;17933;2139;
144;542;19289;2460;
144;554;21297;3057;
144;572;19238;2403;
144;611;18346;2465;
144;616;16717;2124;
144;618;17291;2263;
144;620;20102;2570;
144;629;19718;2727;
144;650;20089;2852;
144;740;26798;3313;
144;743;28226;3715;
144;749;26835;3745;
144;759;30218;3725;
144;768;22979;3137;
144;773;28140;3469;
144;775;25288;3203;
144;781;29529;3742;
144;784;28106;3599;
144;905;30650;3438;
144;933;27924;3494;
144;939;27159;3453;
144;981;17645;2304;
144;997;10451;1317;
144;1006;20842;3009;
144;1024;16886;1543;
144;1048;9883;1562;
144;1150;26127;3584;
144;1152;26069;3981;
144;1155;16946;1549;
144;1915;18250;2261;
145;9;10189;1118;
145;17;10431;1231;
145;26;6822;697;
145;37;11758;1694;
145;41;9229;1258;
145;45;8599;1198;
145;51;5693;711;
145;52;6645;905;
145;54;8207;1050;
145;65;6418;824;
145;67;6055;958;
145;86;4942;825;
145;88;2358;358;
145;92;4564;668;
145;95;4495;699;
145;122;8888;1530;
145;134;4347;760;
145;135;5257;944;
145;136;4419;885;
145;140;3274;571;
145;141;2940;512;
145;145;0;0;
145;147;2932;632;
145;148;1576;398;
145;153;4390;739;
145;155;4218;804;
145;156;3661;833;
145;160;11775;1924;
145;161;12307;2018;
145;167;2729;587;
145;178;6641;944;
145;194;16648;2304;
145;198;12459;1896;
145;209;8100;1303;
145;224;5357;834;
145;241;4497;733;
145;245;5093;1068;
145;255;6523;1353;
145;258;3029;606;
145;259;2910;560;
145;267;11234;1687;
145;286;8129;1214;
145;298;10494;1325;
145;299;9426;1541;
145;311;19155;2359;
145;348;12740;1698;
145;388;15439;1863;
145;447;15607;2055;
145;454;12460;1637;
145;459;16503;2062;
145;488;17015;2375;
145;502;14886;1940;
145;542;19848;2603;
145;615;16710;2164;
145;631;18300;2487;
145;633;18987;2577;
145;656;20987;3066;
145;660;20123;2781;
145;728;22081;3034;
145;768;23537;3280;
145;838;6253;962;
145;849;1854;414;
145;851;715;199;
145;852;1868;385;
145;853;2469;408;
145;907;23522;2230;
145;914;22050;2801;
145;932;28133;3610;
145;996;13672;1801;
145;997;11010;1460;
145;1070;15915;1903;
145;1914;27047;2493;
146;4;12113;1256;
146;7;8516;888;
146;17;9799;1176;
146;20;8839;1116;
146;27;7590;1014;
146;41;8597;1202;
146;52;6012;850;
146;54;7575;995;
146;71;3206;558;
146;81;5021;813;
146;83;5700;977;
146;86;3788;684;
146;87;2241;604;
146;88;1725;303;
146;89;2776;525;
146;92;3932;613;
146;94;5102;762;
146;129;7303;1180;
146;134;3355;596;
146;141;1948;348;
146;145;1362;296;
146;146;0;0;
146;150;3267;687;
146;154;3678;772;
146;161;13204;2163;
146;204;8626;1338;
146;245;6145;949;
146;255;7575;1235;
146;259;3700;728;
146;276;9355;1630;
146;289;10899;1357;
146;298;11556;1389;
146;299;9866;1537;
146;304;13949;1782;
146;305;14152;1976;
146;307;13054;1821;
146;322;10750;1567;
146;328;12304;1624;
146;336;10099;1179;
146;363;13131;1469;
146;396;15999;2051;
146;405;19433;2643;
146;410;16764;2258;
146;422;16510;2158;
146;431;14353;1637;
146;447;16669;2119;
146;460;15656;2090;
146;462;17260;2308;
146;466;17524;2342;
146;470;18031;2392;
146;499;18191;2371;
146;508;16103;1998;
146;532;18581;2542;
146;550;20954;3085;
146;572;20859;2610;
146;582;16681;2140;
146;593;19023;2584;
146;611;19967;2672;
146;636;19660;2689;
146;662;22808;3032;
146;686;22905;3276;
146;698;23712;3395;
146;703;23542;3242;
146;728;24319;3119;
146;771;29288;3844;
146;776;27607;3537;
146;794;24613;1871;
146;847;6504;1023;
146;911;42692;2829;
146;932;29195;3674;
146;935;21861;2006;
146;955;12172;1716;
146;993;13589;1698;
146;997;12072;1524;
146;1001;33832;4176;
146;1150;28923;3813;
146;1152;28865;4210;
146;1521;22537;2963;
146;1950;61225;6985;
147;7;10171;1344;
147;11;9698;1375;
147;13;9445;1413;
147;20;7329;1064;
147;25;8568;1203;
147;45;9437;1556;
147;51;6773;1023;
147;53;7188;1173;
147;54;6726;1022;
147;56;6549;1008;
147;58;7086;1146;
147;60;5483;794;
147;71;3904;865;
147;75;4030;803;
147;76;4128;783;
147;82;3277;635;
147;83;4309;764;
147;86;2398;471;
147;87;2051;560;
147;88;3380;758;
147;89;4247;939;
147;91;3918;961;
147;92;5403;1027;
147;99;9316;1498;
147;101;8018;1481;
147;102;6580;1181;
147;109;11059;1793;
147;127;8040;1478;
147;135;5885;1193;
147;140;4011;839;
147;145;2402;609;
147;147;0;0;
147;149;2434;568;
147;150;3116;720;
147;153;1845;385;
147;154;2287;560;
147;159;10492;1674;
147;160;11770;1925;
147;161;12302;2019;
147;163;5167;1117;
147;166;3583;782;
147;167;4900;840;
147;169;4674;680;
147;171;5272;956;
147;172;6214;1042;
147;208;8940;1518;
147;243;5306;941;
147;244;6836;1170;
147;245;5845;1070;
147;251;8445;1395;
147;253;7328;1395;
147;263;5099;949;
147;264;6099;1071;
147;288;11293;1357;
147;298;11840;1482;
147;302;16042;1930;
147;310;19757;2775;
147;311;18440;2638;
147;322;13711;1851;
147;328;12588;1717;
147;340;10884;1342;
147;342;12342;1697;
147;349;12446;1732;
147;351;13769;1720;
147;364;12927;1580;
147;366;12442;1526;
147;374;15777;1948;
147;394;16388;2466;
147;396;17618;2464;
147;401;19289;2894;
147;405;21053;3056;
147;407;21232;3074;
147;426;17041;2123;
147;450;17365;2310;
147;526;20734;2613;
147;527;20921;2682;
147;530;23275;3137;
147;543;22068;2808;
147;550;26243;3387;
147;556;22945;3457;
147;557;23284;3482;
147;562;26018;3501;
147;620;22007;2870;
147;627;21050;2873;
147;628;21437;2929;
147;636;19945;2782;
147;664;24881;3210;
147;681;24159;3431;
147;725;24539;3466;
147;749;28740;4045;
147;752;29351;3763;
147;761;33038;4198;
147;776;27891;3630;
147;784;30011;3899;
147;785;30887;3918;
147;794;26268;2326;
147;795;20808;3576;
147;835;14654;2292;
147;836;8337;1353;
147;838;7791;1342;
147;849;4321;763;
147;851;1649;474;
147;852;1764;428;
147;911;44347;3284;
147;912;37562;2971;
147;948;20854;2672;
147;989;20358;2683;
147;997;12356;1617;
147;1001;32941;4247;
147;1006;22152;3380;
147;1018;19115;2023;
147;1049;14382;2083;
147;1070;16938;2304;
147;1147;20248;3058;
147;1156;15046;1919;
147;1855;23615;2465;
147;1940;50540;5154;
148;7;10732;1330;
148;33;11661;1842;
148;87;2315;551;
148;88;3941;744;
148;89;4511;930;
148;99;9581;1489;
148;145;1577;385;
148;147;1588;391;
148;166;2785;660;
148;170;5050;709;
148;198;12057;1886;
148;220;6438;767;
148;245;5060;948;
148;259;2401;563;
148;279;10736;1342;
148;286;8311;1146;
148;298;10676;1257;
148;397;17168;2113;
148;422;18561;2218;
148;501;15940;2143;
148;535;22957;2942;
148;539;18029;2140;
148;572;19978;2478;
148;621;21914;2819;
148;656;21169;2998;
148;759;30958;3800;
148;852;2006;440;
148;960;17249;2004;
148;1152;26809;4056;
148;1950;60345;6853;
149;129;8953;1106;
149;134;6275;979;
149;140;6531;948;
149;147;2342;571;
149;150;1707;442;
149;240;6570;961;
149;243;4341;758;
149;253;6898;1222;
149;299;11432;1293;
149;309;19080;2119;
149;344;9913;1141;
149;350;12337;1274;
149;364;11130;1188;
149;398;19720;2416;
149;401;19665;2487;
149;527;19123;2291;
149;627;19252;2481;
149;631;17849;2253;
149;997;10558;1226;
149;1043;18090;1981;
149;1070;19170;2181;
149;1152;26176;3890;
150;1;15528;2065;
150;9;12480;1359;
150;18;9285;1207;
150;42;9691;1523;
150;52;8940;1074;
150;75;5261;889;
150;82;4772;669;
150;83;5694;838;
150;87;5492;827;
150;138;3341;623;
150;146;3568;570;
150;147;2728;586;
150;149;1789;341;
150;150;0;0;
150;151;2069;454;
150;152;1222;195;
150;153;2452;357;
150;155;2911;471;
150;156;2443;507;
150;163;4782;703;
150;164;3805;574;
150;166;2570;562;
150;167;2716;502;
150;168;3816;560;
150;182;7906;1382;
150;183;8241;1374;
150;204;9783;1489;
150;215;6607;1019;
150;229;6505;1073;
150;241;4484;648;
150;242;3543;818;
150;243;4305;720;
150;244;5835;949;
150;246;4123;919;
150;255;5463;1191;
150;257;3033;671;
150;258;2393;550;
150;259;2186;465;
150;261;2403;551;
150;271;10124;1391;
150;272;8692;1272;
150;275;6331;1409;
150;289;10139;1288;
150;297;8886;1192;
150;322;10311;1606;
150;325;13767;1904;
150;328;11544;1555;
150;364;11883;1418;
150;365;10546;1223;
150;374;14733;1786;
150;378;15750;1927;
150;385;15133;2035;
150;409;17920;2162;
150;439;13773;1685;
150;575;18345;2454;
150;703;22782;3173;
150;743;29087;3853;
150;750;30238;3942;
150;822;90415;6775;
150;847;5549;985;
150;848;5889;1044;
150;849;2479;531;
150;850;1229;249;
150;852;3097;583;
150;952;10590;1219;
150;1931;42730;3340;
150;1950;60465;6916;
151;20;8752;1197;
151;23;13797;1617;
151;36;15752;2342;
151;87;5529;886;
151;150;3505;708;
151;192;14539;2061;
151;242;4121;836;
151;243;3344;567;
151;253;5366;1021;
151;255;5708;1044;
151;258;2728;568;
151;263;3137;575;
151;275;6316;1215;
151;276;6934;1251;
151;299;13186;1593;
151;303;13518;1759;
151;317;17645;2127;
151;360;12175;1398;
151;419;18552;2174;
151;422;19682;2351;
151;530;23232;3045;
151;545;25622;3345;
151;607;20887;2819;
151;694;26100;3649;
151;703;23783;3243;
151;956;14895;1658;
151;1076;19918;2430;
152;10;10327;1410;
152;20;7804;1021;
152;27;9848;1367;
152;36;14804;2167;
152;45;10716;1524;
152;86;2478;373;
152;88;5911;900;
152;138;6341;1064;
152;141;5305;1010;
152;150;2706;702;
152;152;0;0;
152;159;8792;1289;
152;161;10601;1634;
152;167;4833;788;
152;172;6147;990;
152;235;6475;1202;
152;259;3134;581;
152;299;13162;1633;
152;352;11449;1434;
152;386;16549;2046;
152;390;18282;2339;
152;422;19658;2391;
152;450;17298;2258;
152;472;16103;2021;
152;527;20853;2630;
152;535;24054;3115;
152;598;20945;2895;
152;656;22266;3172;
152;750;31215;4052;
152;908;37859;4165;
152;911;45257;3361;
152;996;15063;2012;
152;1043;16767;2181;
152;1066;14824;2216;
152;1142;13531;1871;
152;1150;27965;3832;
152;1521;26262;3309;
153;7;9938;1301;
153;20;6661;901;
153;23;9577;1397;
153;25;7829;1122;
153;36;13661;2046;
153;40;12116;1726;
153;45;9573;1404;
153;47;7891;1167;
153;48;7693;1123;
153;50;7076;981;
153;52;6654;1040;
153;53;6313;950;
153;54;5646;793;
153;55;5975;857;
153;56;5469;779;
153;60;4402;565;
153;71;3929;657;
153;76;3305;633;
153;82;2718;432;
153;86;1335;253;
153;88;4768;780;
153;125;12233;1751;
153;133;7165;1126;
153;138;5256;1026;
153;141;4599;928;
153;145;4012;895;
153;147;2267;532;
153;150;4436;943;
153;153;0;0;
153;154;1764;431;
153;155;1498;371;
153;160;11308;1791;
153;161;11839;1885;
153;167;5788;983;
153;169;5562;823;
153;172;7102;1185;
153;220;8489;1135;
153;244;6373;1035;
153;245;5383;936;
153;250;6754;1016;
153;259;4372;832;
153;263;4636;814;
153;269;9535;1430;
153;299;14117;1828;
153;305;18713;2491;
153;322;14598;1994;
153;335;12813;1672;
153;396;20559;2566;
153;398;22286;2925;
153;426;17928;2266;
153;456;13570;1923;
153;529;23347;3190;
153;530;24162;3280;
153;548;23825;3253;
153;549;23751;3209;
153;575;20276;2759;
153;599;21470;2973;
153;607;21818;3054;
153;620;22894;3013;
153;627;21937;3016;
153;656;23220;3367;
153;670;23407;3335;
153;681;25046;3574;
153;686;24076;3512;
153;714;27691;4159;
153;751;31346;4085;
153;755;31379;4135;
153;781;32321;4185;
153;784;30898;4042;
153;838;7342;1246;
153;848;6428;1130;
153;852;2795;595;
153;948;21741;2815;
153;963;24454;3173;
153;995;19672;2493;
153;997;13243;1760;
153;1024;16811;1879;
153;1070;16705;2261;
153;1150;28919;4027;
153;1155;16871;1885;
154;11;8656;1350;
154;15;7713;1169;
154;19;6622;955;
154;25;8620;1220;
154;33;13377;2055;
154;54;6294;1001;
154;55;6023;904;
154;56;5736;878;
154;58;5709;945;
154;75;2832;706;
154;77;3407;615;
154;86;1287;306;
154;87;3948;735;
154;88;5278;926;
154;133;7675;1271;
154;146;4832;887;
154;147;3525;591;
154;153;2276;487;
154;154;0;0;
154;155;3000;624;
154;161;13677;2208;
154;167;7808;1288;
154;175;10868;1596;
154;188;14909;2341;
154;240;10669;1680;
154;242;7459;1399;
154;258;6066;1132;
154;259;6209;1155;
154;261;5479;967;
154;289;14098;1855;
154;312;20389;2802;
154;318;16841;2441;
154;326;17096;2411;
154;328;15502;2123;
154;337;14214;1814;
154;357;15379;1925;
154;364;15842;1985;
154;392;20260;2567;
154;428;18422;2295;
154;433;17040;2131;
154;454;16720;2199;
154;458;15877;2380;
154;462;19882;2752;
154;472;19178;2595;
154;681;27073;3836;
154;777;31072;4004;
154;795;22183;3765;
154;836;10234;1521;
154;838;7095;1321;
154;851;4739;980;
154;852;4172;723;
154;944;26443;3531;
154;956;9356;1371;
154;991;13894;1761;
155;7;11353;1481;
155;13;9198;1332;
155;14;8530;1189;
155;20;7082;984;
155;23;10296;1532;
155;25;9073;1373;
155;28;11112;1526;
155;45;11198;1680;
155;54;6890;1044;
155;55;7152;1025;
155;57;6736;1002;
155;58;6838;1065;
155;59;5922;992;
155;60;5062;783;
155;65;8589;1282;
155;71;4811;852;
155;76;4188;829;
155;77;4536;736;
155;82;3029;555;
155;83;4062;684;
155;86;2248;444;
155;87;3812;691;
155;88;5141;882;
155;89;6008;1062;
155;96;7066;1181;
155;99;11077;1621;
155;103;9917;1627;
155;115;14844;2306;
155;133;7538;1227;
155;134;7676;1242;
155;135;8586;1425;
155;136;9321;1440;
155;140;5873;1054;
155;141;4790;1008;
155;145;4013;846;
155;147;3388;546;
155;150;5780;926;
155;154;1843;456;
155;155;0;0;
155;159;9679;1448;
155;160;10957;1699;
155;161;11489;1793;
155;164;5185;877;
155;165;5413;803;
155;167;6371;1004;
155;168;6410;1096;
155;171;6742;1120;
155;178;9458;1265;
155;190;14976;2342;
155;192;16053;2316;
155;194;19247;2786;
155;198;14691;2274;
155;220;9072;1156;
155;244;6023;944;
155;245;5032;844;
155;247;6728;1259;
155;248;5653;968;
155;250;6403;924;
155;253;6515;1169;
155;259;4021;740;
155;261;3291;552;
155;263;4286;723;
155;264;5286;845;
155;269;9185;1338;
155;275;7465;1363;
